,Family..as.listed.by.USDA.,Family.as.per.Robinson.et.al..2002,Genus,common.name,herbaceous.or.woody,origin..for.analysis.,origin,species.counts..Mid.Atlantic.numbers.unless.otherwise.indicated.,total.Lep.spp,exotic.Lep.spp,Native.Lep.spp,X,Species,totalCount,numSurveysGTzero,totalBiomass,nSurveys,meanDensity,fracSurveys,meanBiomass,X.y,sciName,itis_id,rank,notes
1377,Rosaceae ,,Stephanandra,laceshrub,w,alien,alien,1 alien,0,0,0,,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
1378,Asteraceae,,Stephanomeria,wirelettuce,h,native,native,1 native,0,0,0,,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
1379,Liliaceae,,Sternbergia,winter daffodil,h,alien,alien,1 alien,0,0,0,,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
1380,Theaceae,Theaceae,Stewartia,"mountain camellia, silky camellia",w,native,native,2 natives (VA&south),1,0,1,,Stewartia rostrata,0,0,0,22,0,0,0,130,Stewartia,NA,species,not sure what else
1381,Euphorbiaceae ,Euphorbiaceae ,Stillingia,"toothleaf, queen's delight",h,native,native,1 native,1,0,1,,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
1382,Caryophyllaceae,,Stipulicida,scalypink,h,native,native,1 native,0,0,0,,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
1383,Liliaceae,,Streptopus,twistedstalk,h,native,native,3 natives,0,0,0,,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
1384,Fabaceae,Leguminosae(P),Strophostyles,fuzzybean,h,native,native,3 natives,3,0,3,,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
1385,Pontamogetonaceae,,Stuckenia,pondweed,h,native,native,2 natives aquatic,0,0,0,,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
1386,Convolvulaceae ,Convolvulaceae ,Stylisma,dawnflower,h,native,native,2 natives,1,0,1,,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
1387,Verbenaceae,,Stylodon,false vervain,h,native,native,1 native,0,0,0,,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
1388,Papaveraceae,,Stylophorum,celadine poppy,h,native,native,1 native,0,0,0,,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
1389,Fabaceae,Leguminosae(P),Stylosanthes,pencilflower,h,native,native unless cultivated,1 native perhaps aliens if cultivated,2,0,2,,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
1390,Fabaceae,,Styphnolobium,pagoda tree,w,alien,alien,1 alien (a native occurs in TX),0,0,0,,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
1391,Styracaceae,Styracaceae,Styrax,snowbell,h,native,both,"2 natives, 1 alien perhaps others if cultivated",1,0,1,,Bigleaf snowbell,0,0,0,5,0,0,0,399,Styrax grandifolius,505399,species,
1392,Styracaceae,Styracaceae,Styrax,snowbell,h,native,both,"2 natives, 1 alien perhaps others if cultivated",1,0,1,,Japanese snowbell,1,1,0.351053654,20,0.05,5,0.017552683,177,Styrax japonicus,505974,species,
1393,Chenopodiaceae,,Suaeda,seepweed,h,native,native,3 natives,0,0,0,,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
1394,Brassicaceae,,Subularia,awlwort,h,native,native,1 native aquatic,0,0,0,,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
1395,Dipsacaceae,,Succisa,succisa,h,alien,alien,1 alien,0,0,0,,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
1396,Dipsacaceae,,Succisella,succisella,h,alien,alien,1 alien,0,0,0,,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
1397,Saxifragaceae,,Sullivantia,coolwort,h,native,native,1 native,0,0,0,,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
1398,Caprifoliaceae ,Caprifoliaceae ,Symphoricarpos,"snowberry, buckbush",w,native,native unless cultivated,"3 natives, 1 alien if cultivated",25,1,24,,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
1399,Boraginaceae,Boraginaceae,Symphytum,comfrey,h,alien,alien,4 aliens,4,1,3,,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
1400,Araceae,Araceae,Symplocarpus,skunk cabbage,h,native,native,1 native,3,1,2,,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
1401,Symplocaceae,,Symplocos,"horse sugar, sweetleaf, sapphireberry",w,native,both,"1 native, 1 alien",3,0,3,X,Symplocos tinctoria,5,4,113.0115259,154,0.032467532,2.597402597,0.733841077,103,Symplocos tinctoria,23878,species,
1402,Lamiaceae,,Synandra,Guyandotte beauty,h,native,native,1 native,0,0,0,,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
1403,Oleaceae,Oleaceae,Syringa,lilac,w,alien,alien,3 aliens perhaps others if cultivated,40,5,35,,Lilac,3,1,0.232297375,9,0.333333333,11.11111111,0.025810819,25,Syringa,32994,species,
1404,Oleaceae,Oleaceae,Syringa,lilac,w,alien,alien,3 aliens perhaps others if cultivated,40,5,35,,Syringa reticulata,0,0,0,1,0,0,0,356,Syringa reticulata,507196,species,
1405,Oleaceae,Oleaceae,Syringa,lilac,w,alien,alien,3 aliens perhaps others if cultivated,40,5,35,,Syringa vulgaris,0,0,0,4,0,0,0,434,Syringa vulgaris,32996,species,
1406,Poaceae,,Taeniatherum,medusahead,h,alien,alien,1 alien,0,0,0,,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
1407,Apiaceae,Umbelliferae ,Taenidia,pimpernel,h,native,native,2 natives,3,0,3,,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
1408,Asteraceae,Compositae ,Tagetes,marigold,h,alien,alien,"4 aliens, perhaps others if cultivated (natives in southwest)",4,1,3,,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
1409,Tamaricaceae,Tamaricaceae,Tamarix,tamarisk,w,alien,alien,"3 aliens, perhaps more if cultivated",3,0,3,,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
1410,Asteraceae,,Tanacetum,tansy,h,alien,alien,4 aliens,0,0,0,,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
1411,Asteraceae,Compositae ,Taraxacum,dandelion,h,alien,alien,4 aliens (natives not in our area),87,1,86,,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
1412,Cupressaceae   ,Taxodiaceae,Taxodium,"cypress, bald cypress, pond cypress",w,native,native,2 natives,16,1,15,,Bald cypress,0,0,0,8,0,0,0,299,Taxodium,18040,species,
1413,Taxaceae,Taxaceae,Taxus,yew,w,native,both,"1 native, 2 aliens",8,3,5,,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
1414,Brassicaceae,,Teesdalia,shepardscress,h,alien,alien,1 alien,0,0,0,,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
1415,Fabaceae,Leguminosae(P),Tephrosia,hoarypea,h,native,native unless cultivated,"2 natives, perhaps aliens if cultivated",7,1,6,,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
1416,Rutaceae ,,Tetradium,bee bee tree,w,alien,alien,1 alien,0,0,0,,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
1417,Aizoaceae,,Tetragonia,New Zealand spinach,h,alien,alien,1 alien,0,0,0,,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
1418,Asteraceae,,Tetragonotheca,nerveray,h,native,native,1 native,0,0,0,,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
1419,Lamiaceae,Labiatae,Teucrium,germander,h,native,both,"1 native, 2 aliens perhaps others if cultivated",1,1,0,,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
1420,Ranunculaceae,Ranunculaceae,Thalictrum,meadow rue,h,native,both,"9 natives, 1 alien perhaps others if cultivated",13,0,13,,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
1421,Poaceae,Gramineae,Thamnocalamus,giant panda fodder bamboo,w,alien,alien,atleast 1 alien,1,0,1,,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
1422,Apiaceae,Umbelliferae ,Thaspium,meadowparsnip,h,native,native,2 natives,1,0,1,,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
1423,Thelypteridaceae,Thelypteridaceae,Thelypteris,"maiden fern, New York fern",h,native,both,"3 natives, perhaps aliens if cultivated",5,0,5,,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
1424,Poaceae,,Themeda,kangaroo grass,h,alien,alien,1 alien,0,0,0,,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
1425,Fabaceae,Leguminosae(P),Thermopsis,goldenbanner,h,native,native,2 natives,5,0,5,,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
1426,Poaceae,,Thinopyrum,wheatgrass,h,alien,alien,2 aliens,0,0,0,,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
1427,Cucurbitaceae ,,Thladiantha,Manchu tubergourd,h,alien,alien,1 alien,0,0,0,,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
1428,Brassicaceae,Cruciferae ,Thlaspi,penny cress,h,alien,alien,2 aliens,2,0,2,,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
1429,Cupressaceae,Cupressaceae,Thuja,"western red cedar, arborvitae",w,native,native,1 native,50,2,48,,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
1430,Lamiaceae,Labiatae,Thymus,thyme,h,alien,alien,3 aliens perhaps more if cultivated,2,1,1,,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
1431,Saxifragaceae,,Tiarella,foamflower,h,native,native,1 native,0,0,0,,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
1432,Amaranthaceae,,Tidestromia,honeysweet,h,native,native,1 native,0,0,0,,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
1433,Tiliaceae ,Tiliaceae ,Tilia,"basswood, linden",w,native,both,"1 native, 1 alien perhaps others if cultivated",149,7,142,,American basswood,61,27,5725.489931,185,0.32972973,14.59459459,30.94859422,100,Tilia americana,21536,species,
1434,Tiliaceae ,Tiliaceae ,Tilia,"basswood, linden",w,native,both,"1 native, 1 alien perhaps others if cultivated",149,7,142,,Basswood,17,13,236.1979598,132,0.128787879,9.848484848,1.789378483,115,Tilia,21535,species,
1435,Tiliaceae ,Tiliaceae ,Tilia,"basswood, linden",w,native,both,"1 native, 1 alien perhaps others if cultivated",149,7,142,,Littleleaf linden,1,1,1.410472185,86,0.011627907,1.162790698,0.016400839,325,Tilia cordata,505507,species,
1436,Tiliaceae ,Tiliaceae ,Tilia,"basswood, linden",w,native,both,"1 native, 1 alien perhaps others if cultivated",149,7,142,,Tilia cordata,0,0,0,10,0,0,0,127,Tilia cordata,505507,species,
1437,Tiliaceae ,Tiliaceae ,Tilia,"basswood, linden",w,native,both,"1 native, 1 alien perhaps others if cultivated",149,7,142,,Tilia x europaea,0,0,0,13,0,0,0,128,Tilia X europaea,21538,species,
1438,Bromeliaceae,,Tillandsia,spanish moss,h,native,native,1 native,0,0,0,,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
1439,Orchidaceae,,Tipularia,crippled cranefly,h,native,native,1 native,0,0,0,,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
1440,Meliaceae,,Toona,Australian redcedar,w,alien,alien,1 alien,0,0,0,,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
1441,Apiaceae,,Torilis,hedgeparsley,h,alien,alien,1 alien,0,0,0,,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
1442,Poaceae,,Torreyochloa,False mannagrass,h,native,native,1 native,0,0,0,,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
1443,Anacardiaceae ,Anacardiaceae ,Toxicodendron,"poison oak, poison sumac, posion ivy",w,native,native unless cultivated,"4 natives, perhaps aliens if cultivated",15,2,13,,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
1444,Apocynaceae,,Trachelospermum,climbing dogbane,h,native,native,1 native,0,0,0,,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
1445,Commelinaceae,Commelinaceae,Tradescantia,spiderwort,h,native,both,"4 natives, (aliens closeby)",4,0,4,,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
1446,Euphorbiaceae ,,Tragia,noseburn,h,native,native,2 natives,0,0,0,,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
1447,Asteraceae,Compositae ,Tragopogon,"salsify, goatsbeard",h,alien,alien,4 aliens (1 native in west),5,0,5,,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
1448,Poaceae,,Tragus,burr grass,h,alien,alien,1 alien,0,0,0,,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
1449,Trapaceae,,Trapa,water chestnut,h,alien,alien,1 alien aquatic,0,0,0,,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
1450,Ranunculaceae,,Trautvetteria,bugbane,h,native,native,1 native,0,0,0,,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
1451,Clusiaceae,Guttiferae,Triadenum,marsh St. Johnswort,h,native,native,4 natives,4,0,4,,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
1452,Liliaceae,,Triantha,asphodel,h,native,native,2 natives,0,0,0,,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
1453,Aizoaceae,,Trianthema,horsepurslane,h,native,native,1 native,0,0,0,,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
1454,Zygophyllaceae,,Tribulus,puncturevine,h,alien,alien,1 alien,0,0,0,,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
1455,Poaceae,,Trichloris,watermeal,h,native,native,1 native,0,0,0,,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
1456,Hymenophyllaceae,,Trichomanes,bristlefern,h,native,native,2 natives,0,0,0,,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
1457,Cyperaceae,Cyperaceae,Trichophorum,bulrush,h,native,native,4 natives,0,0,0,,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
1458,Lamiaceae,Labiatae,Trichostema,"fluxweed, bluecurls",h,native,native,4 natives,2,0,2,,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
1459,Liliaceae,,Tricyrtis,toadlily,h,alien,alien,1 alien,0,0,0,,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
1460,Poaceae,Gramineae,Tridens,"tall redtop, purple-top",h,native,native unless cultivated,"2 natives, perhaps 1 alien if cultivated",6,0,6,,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
1461,Primulaceae,,Trientalis,starflower,h,native,native,1 native,0,0,0,,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
1462,Fabaceae,Leguminosae(P),Trifolium,clover,h,native,both,"2 native, 12 aliens, other cultivated",122,7,115,,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
1463,Juncaginaceae,,Triglochin,arrowgrass,h,native,native,3 natives,0,0,0,,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
1464,Fabaceae,,Trigonella,fenugreek,h,alien,alien,2 aliens,0,0,0,,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
1465,Liliaceae,Trilliaceae,Trillium,"toadshade, trillium, wakerobin",h,native,native,11 natives,3,0,3,,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
1466,Campanulaceae,,Triodanis,Venus'looking-glass,h,native,native,2 natives,0,0,0,,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
1467,Caprifoliaceae ,Caprifoliaceae ,Triosteum,"horse-gentian, feverwort",h,native,native,3 natives,3,0,3,,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
1468,Orchidaceae,,Triphora,noddingcaps,h,native,native,1 native,0,0,0,,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
1469,Poaceae,,Triplasis,sandgrass,h,native,native,1 native,0,0,0,,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
1470,Asteraceae,,Tripleurospermum,false mayweed,h,native,native,1 native,0,0,0,,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
1471,Asteraceae,,Tripolium,sea aster,h,alien,alien,1 alien,0,0,0,,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
1472,Poaceae,Gramineae,Tripsacum,gamagrass,h,native,native unless cultivated,"1 native, perhaps an alien if cultivated",3,0,3,,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
1473,Poaceae,,Trisetum,oatgrass,h,native,native,2 natives,0,0,0,,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
1474,Liliaceae,,Tristagma,springstar,h,alien,alien,1 alien,0,0,0,,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
1475,Poaceae,Gramineae,Triticum,wheat,h,alien,alien,1 alien perhaps others if cultivated,36,3,33,,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
1476,Ranunculaceae,,Trollius,globeflower,h,native,native,1 native,0,0,0,,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
1477,Tropaeolaceae,Tropaeolaceae,Tropaeolum,nasturtium,h,alien,alien,1 alien others if cultivated,8,2,6,,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
1478,Pinaceae,Pinaceae,Tsuga,hemock,w,native,native,2 natives (1 VA & south),92,3,89,,Eastern hemlock,1,1,0.181391432,11,0.090909091,9.090909091,0.01649013,193,Tsuga canadensis,183397,species,
1479,Liliaceae,,Tulipa,tulip,h,alien,alien,1 alien,0,0,0,,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
1480,Apiaceae,,Turgenia,False carrot,h,alien,alien,1 alien,0,0,0,,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
1481,Turneraceae,,Turnera,"damiana, yellow alder",w,alien,alien,Cultivated (when grown as an annual); perhaps 2 aliens (natives in FL&TX),2,0,2,X,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
1482,Asteraceae,,Tussilago,coltsfoot,h,alien,alien,1 alien,0,0,0,,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
1483,Typhaceae,Typhaceae,Typha,cattail,h,native,both,"3 natives, 1 alien",18,1,17,,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
1484,Fabaceae,,Ulex,gorse,h,alien,alien,1 alien,0,0,0,,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
1485,Ulmaceae,Ulmaceae,Ulmus,elm,w,native,both,"4 natives, 4 aliens, others if cultivated",215,9,206,,American elm,40,28,264.3213721,411,0.097323601,6.812652068,0.643117694,59,Ulmus americana,19049,species,
1486,Ulmaceae,Ulmaceae,Ulmus,elm,w,native,both,"4 natives, 4 aliens, others if cultivated",215,9,206,,Elm,8,3,319.663897,7,1.142857143,42.85714286,45.66627101,53,Ulmus,19048,species,
1487,Ulmaceae,Ulmaceae,Ulmus,elm,w,native,both,"4 natives, 4 aliens, others if cultivated",215,9,206,,Siberian elm,0,0,0,8,0,0,0,168,Ulmus pumila,19057,species,
1488,Ulmaceae,Ulmaceae,Ulmus,elm,w,native,both,"4 natives, 4 aliens, others if cultivated",215,9,206,,Slippery elm,14,12,142.9458429,245,0.057142857,4.897959184,0.58345242,139,Ulmus rubra,19050,species,
1489,Ulmaceae,Ulmaceae,Ulmus,elm,w,native,both,"4 natives, 4 aliens, others if cultivated",215,9,206,,Ulmus carpinifolia,0,0,0,6,0,0,0,424,Ulmus procera,19056,species,not updated
1490,Ulmaceae,Ulmaceae,Ulmus,elm,w,native,both,"4 natives, 4 aliens, others if cultivated",215,9,206,,White elm,2,2,70.63821299,18,0.111111111,11.11111111,3.924345166,87,Ulmus americana,NA,species,also known as American elm
1491,Ulmaceae,Ulmaceae,Ulmus,elm,w,native,both,"4 natives, 4 aliens, others if cultivated",215,9,206,,Winged elm,26,23,282.3250585,410,0.063414634,5.609756098,0.688597704,62,Ulmus alata,19051,species,
1492,Poaceae,,Uniola,seaoats,h,native,native,1 native,0,0,0,,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
1493,Poaceae,Gramineae,Urochloa,tropical signalgrass,h,native,both,"3 natives, 2 aliens perhaps others if cultivated",3,0,3,,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
1494,Urticaceae,Urticaceae,Urtica,nettle,h,native,both,"2 natives, 3 aliens",35,3,32,,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
1495,Lentibulariaceae,,Utricularia,bladderwort,h,native,native,15 natives,0,0,0,,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
1496,Liliaceae,Convallariaceae ,Uvularia,bellwort,h,native,native,4 natives,1,0,1,,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
1497,Caryophyllaceae,,Vaccaria,soapwort,h,alien,alien,1 alien,0,0,0,,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
1498,Ericaceae ,Ericaceae ,Vaccinium,"cranberry, blueberry",w,native,native,21 natives,294,8,286,,Highbush blueberry,59,23,173.32818,120,0.491666667,19.16666667,1.4444015,118,Vaccinium corymbosum,23573,species,
1499,Ericaceae ,Ericaceae ,Vaccinium,"cranberry, blueberry",w,native,native,21 natives,294,8,286,,Vaccinium caesariense,3,3,0.756967935,60,0.05,5,0.012616132,112,Vaccinium corymbosum ,NA,species,not updated
1500,Ericaceae ,Ericaceae ,Vaccinium,"cranberry, blueberry",w,native,native,21 natives,294,8,286,,Vaccinium corymbosum,0,0,0,18,0,0,0,151,Vaccinium corymbosum,23573,species,
1501,Poaceae,,Vahlodea,hairgrass,h,native,native,1 native,0,0,0,,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
1502,Valerianaceae,,Valeriana,valerian,h,native,both,"2 natives , 1 alien",1,0,1,X,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
1503,Valerianaceae,Valerianaceae,Valerianella,cornsalad,h,native,both,"3 natives, 1 alien perhaps another if cultivated",2,0,2,,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
1504,Hydrocharitaceae             ,Hydrocharitaceae             ,Vallisneria,eelgrass,h,native,both,"1 native, 1 alien if cultivated (some say same species).",1,0,1,,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
1505,Poaceae,,Ventenata,Africa grass,h,alien,alien,1 alien,0,0,0,,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
1506,Liliaceae,Melanthiaceae,Veratrum,false hellebore,h,native,both,"4 natives, 1 alien when cultivated",5,0,5,,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
1507,Scrophulariaceae,Scrophulariaceae,Verbascum,mullein,h,alien,alien,9 aliens others if cultivated,7,0,7,,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
1508,Verbenaceae,Verbenaceae,Verbena,"verbena, vervain",h,native,both,"10 natives, 4 aliens",11,0,11,,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
1509,Asteraceae,Compositae ,Verbesina,"crownbeard, wing-stem",h,native,native,4 natives,16,0,16,,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
1510,Asteraceae,Compositae ,Vernonia,ironweed,h,native,native unless cultivated,"5 natives, perhaps aliens if cultivated",19,0,0,,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
1511,Scrophulariaceae,Scrophulariaceae,Veronica,speedwell,h,native,both,"6 natives, 15 aliens",7,1,6,,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
1512,Scrophulariaceae,Scrophulariaceae,Veronicastrum,Culver's root,h,native,native,1 native,1,0,1,,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
1513,Caprifoliaceae,Caprifoliaceae ,Viburnum,"arrowwood, viburnum, (Viburnum opulus=swamp elder), wild raisin",w,native,both,"12 natives, 6 aliens, others maybe cultivated",104,6,97,,Blackhaw,15,9,244.6440457,80,0.1875,11.25,3.058050571,57,Viburnum prunifolium,35253,species,
1514,Caprifoliaceae,Caprifoliaceae ,Viburnum,"arrowwood, viburnum, (Viburnum opulus=swamp elder), wild raisin",w,native,both,"12 natives, 6 aliens, others maybe cultivated",104,6,97,,Mapleleaf viburnum,6,5,10.45435447,77,0.077922078,6.493506494,0.135770837,78,Viburnum acerifolium,35255,species,
1515,Caprifoliaceae,Caprifoliaceae ,Viburnum,"arrowwood, viburnum, (Viburnum opulus=swamp elder), wild raisin",w,native,both,"12 natives, 6 aliens, others maybe cultivated",104,6,97,,Vibirnum dentatum,9,2,2.989820662,16,0.5625,12.5,0.186863791,36,Viburnum dentatum,NA,species,mispelled
1516,Caprifoliaceae,Caprifoliaceae ,Viburnum,"arrowwood, viburnum, (Viburnum opulus=swamp elder), wild raisin",w,native,both,"12 natives, 6 aliens, others maybe cultivated",104,6,97,,Viburnum,12,3,25.73064576,16,0.75,18.75,1.60816536,163,Viburnum,35249,species,
1517,Caprifoliaceae,Caprifoliaceae ,Viburnum,"arrowwood, viburnum, (Viburnum opulus=swamp elder), wild raisin",w,native,both,"12 natives, 6 aliens, others maybe cultivated",104,6,97,,Viburnum cassinoide,1,1,0.351053654,15,0.066666667,6.666666667,0.023403577,41,Viburnum cassinoides,NA,species,mispelled
1518,Caprifoliaceae,Caprifoliaceae ,Viburnum,"arrowwood, viburnum, (Viburnum opulus=swamp elder), wild raisin",w,native,both,"12 natives, 6 aliens, others maybe cultivated",104,6,97,,Viburnum dentatum,1,1,41.07955594,36,0.027777778,2.777777778,1.141098776,153,Viburnum dentatum,35251,species,
1519,Caprifoliaceae,Caprifoliaceae ,Viburnum,"arrowwood, viburnum, (Viburnum opulus=swamp elder), wild raisin",w,native,both,"12 natives, 6 aliens, others maybe cultivated",104,6,97,,Viburnum dilatatum,0,0,0,22,0,0,0,129,Viburnum dilatatum,505677,species,
